alert_id,company_id,group_id,event,severity,direction,month_detected,month_evident,lead_time_months,trigger_signal,score_before,score_after,status,message
ALERT_00538,COMP_1073,GROUP_0142,level_shift_down,review,down,2026-04,,,P1,78.3771442627,70.122960922,resolved,"escalon a la baja en el nivel del score: el nivel cae 8,3 puntos: mediana de los 3 ultimos meses 70,1 frente a 78,4 de los 6 anteriores (sana)."
ALERT_00539,COMP_1073,GROUP_0142,regime_deteriorating,review,down,2026-04,,,P1,75.1767542728,70.122960922,resolved,"deterioro confirmado dos meses seguidos: el score cae 5,1 puntos desde 2026-01: de 75,2 a 70,1 (sana)."
ALERT_00540,COMP_1174,GROUP_0148,regime_deteriorating,review,down,2026-04,,,L1,43.5824610636,36.1878938147,open,"deterioro confirmado dos meses seguidos: el score cae 7,4 puntos desde 2026-02: de 43,6 a 36,2 (tension)."
ALERT_00541,COMP_1226,GROUP_0160,level_shift_up,watch,up,2026-04,,,D4,37.5384549517,52.0014086754,resolved,"escalon al alza en el nivel del score: el nivel sube 14,5 puntos: mediana de los 3 ultimos meses 52,0 frente a 37,5 de los 6 anteriores (vigilar)."
ALERT_00542,COMP_1250,GROUP_0065,level_shift_down,review,down,2026-04,,,L1,66.5963119775,53.6966362545,resolved,"escalon a la baja en el nivel del score: el nivel cae 12,9 puntos: mediana de los 3 ultimos meses 53,7 frente a 66,6 de los 6 anteriores (vigilar)."
ALERT_00543,COMP_0018,GROUP_0250,level_shift_up,watch,up,2026-05,,,L3,80.2288430332,90.4795872423,resolved,"escalon al alza en el nivel del score: el nivel sube 10,3 puntos: mediana de los 3 ultimos meses 90,5 frente a 80,2 de los 6 anteriores (excepcionalmente solida)."
ALERT_00544,COMP_0018,GROUP_0250,regime_improving,review,up,2026-05,,,L3,81.1874794725,96.3201366805,resolved,"mejora confirmada dos meses seguidos: el score sube 15,1 puntos desde 2026-02: de 81,2 a 96,3 (excepcionalmente solida)."
ALERT_00545,COMP_0019,GROUP_0212,regime_deteriorating,watch,down,2026-05,,,L2,58.2613975468,55.7436802011,open,"deterioro confirmado dos meses seguidos: el score cae 2,5 puntos desde 2026-02: de 58,3 a 55,7 (vigilar)."
ALERT_00546,COMP_0031,GROUP_0035,regime_deteriorating,watch,down,2026-05,,,A3,64.6255233241,61.3110142616,resolved,"deterioro confirmado dos meses seguidos: el score cae 3,3 puntos desde 2026-03: de 64,6 a 61,3 (sana)."
ALERT_00547,COMP_0047,GROUP_0018,level_shift_down,review,down,2026-05,,,D1,71.643443057,61.9191077306,open,"escalon a la baja en el nivel del score: el nivel cae 9,7 puntos: mediana de los 3 ultimos meses 61,9 frente a 71,6 de los 6 anteriores (vigilar)."
ALERT_00548,COMP_0089,GROUP_0153,level_shift_down,review,down,2026-05,2026-06,1,L3,73.5438465873,40,resolved,"escalon a la baja en el nivel del score: el nivel cae 33,5 puntos: mediana de los 3 ultimos meses 40,0 frente a 73,5 de los 6 anteriores (vigilar)."
ALERT_00549,COMP_0117,GROUP_0101,level_shift_down,review,down,2026-05,,,C1,69.0483646424,58.659064109,open,"escalon a la baja en el nivel del score: el nivel cae 10,4 puntos: mediana de los 3 ultimos meses 58,7 frente a 69,0 de los 6 anteriores (vigilar)."
ALERT_00550,COMP_0128,GROUP_0103,regime_deteriorating,review,down,2026-05,2026-06,1,L3,41.0102980522,30.5979086377,open,"deterioro confirmado dos meses seguidos: el score cae 10,4 puntos desde 2026-02: de 41,0 a 30,6 (tension)."
ALERT_00551,COMP_0161,GROUP_0079,level_shift_up,watch,up,2026-05,,,P1,73.8011999242,84.2891670902,resolved,"escalon al alza en el nivel del score: el nivel sube 10,5 puntos: mediana de los 3 ultimos meses 84,3 frente a 73,8 de los 6 anteriores (excepcionalmente solida)."
ALERT_00552,COMP_0173,GROUP_0019,regime_deteriorating,review,down,2026-05,,,P1,57.3899009726,49.9264595984,resolved,"deterioro confirmado dos meses seguidos: el score cae 7,5 puntos desde 2026-02: de 57,4 a 49,9 (vigilar)."
ALERT_00553,COMP_0191,GROUP_0132,regime_deteriorating,review,down,2026-05,,,L2,55.3782149265,46.6751716531,resolved,"deterioro confirmado dos meses seguidos: el score cae 8,7 puntos desde 2026-02: de 55,4 a 46,7 (vigilar)."
ALERT_00554,COMP_0193,GROUP_0224,regime_improving,review,up,2026-05,,,L1,61.8166098807,69.2638980929,resolved,"mejora confirmada dos meses seguidos: el score sube 7,4 puntos desde 2026-02: de 61,8 a 69,3 (sana)."
ALERT_00555,COMP_0227,GROUP_0092,regime_deteriorating,review,down,2026-05,,,D2,69.393658885,58.5532244994,open,"deterioro confirmado dos meses seguidos: el score cae 10,8 puntos desde 2026-02: de 69,4 a 58,6 (vigilar)."
ALERT_00556,COMP_0253,GROUP_0055,level_shift_up,watch,up,2026-05,,,A2,60.6185354128,69.4484133965,resolved,"escalon al alza en el nivel del score: el nivel sube 8,8 puntos: mediana de los 3 ultimos meses 69,4 frente a 60,6 de los 6 anteriores (sana)."
ALERT_00557,COMP_0333,GROUP_0217,regime_improving,review,up,2026-05,,,P1,47.4334181076,55.6912006801,resolved,"mejora confirmada dos meses seguidos: el score sube 8,3 puntos desde 2026-02: de 47,4 a 55,7 (vigilar)."
ALERT_00558,COMP_0343,GROUP_0167,regime_deteriorating,review,down,2026-05,,,L1,53.2160442029,42.6478611519,open,"deterioro confirmado dos meses seguidos: el score cae 10,6 puntos desde 2026-02: de 53,2 a 42,6 (vigilar)."
ALERT_00559,COMP_0346,GROUP_0097,level_shift_down,review,down,2026-05,2026-06,1,L3,76.9168857631,40,resolved,"escalon a la baja en el nivel del score: el nivel cae 36,9 puntos: mediana de los 3 ultimos meses 40,0 frente a 76,9 de los 6 anteriores (vigilar)."
ALERT_00560,COMP_0349,GROUP_0101,regime_deteriorating,watch,down,2026-05,2026-06,1,L1,65.6534342107,63.3606557469,open,"deterioro confirmado dos meses seguidos: el score cae 2,3 puntos desde 2026-02: de 65,7 a 63,4 (sana)."
ALERT_00561,COMP_0370,GROUP_0164,regime_deteriorating,watch,down,2026-05,2026-07,2,C2,86.2786821439,84.4632567063,open,"deterioro confirmado dos meses seguidos: el score cae 1,8 puntos desde 2026-03: de 86,3 a 84,5 (excepcionalmente solida)."
ALERT_00562,COMP_0375,GROUP_0143,level_shift_down,review,down,2026-05,,,L1,75.557494998,60.8238317093,resolved,"escalon a la baja en el nivel del score: el nivel cae 14,7 puntos: mediana de los 3 ultimos meses 60,8 frente a 75,6 de los 6 anteriores (vigilar)."
ALERT_00563,COMP_0375,GROUP_0143,regime_deteriorating,review,down,2026-05,,,L1,76.0892069261,55.3070904054,resolved,"deterioro confirmado dos meses seguidos: el score cae 20,8 puntos desde 2026-03: de 76,1 a 55,3 (vigilar)."
ALERT_00564,COMP_0379,GROUP_0112,level_shift_down,review,down,2026-05,,,L1,39.2353546531,29.6178928764,resolved,"escalon a la baja en el nivel del score: el nivel cae 9,6 puntos: mediana de los 3 ultimos meses 29,6 frente a 39,2 de los 6 anteriores (tension)."
ALERT_00565,COMP_0402,GROUP_0131,level_shift_up,watch,up,2026-05,,,P6,51.8472609058,61.9394059672,resolved,"escalon al alza en el nivel del score: el nivel sube 10,1 puntos: mediana de los 3 ultimos meses 61,9 frente a 51,8 de los 6 anteriores (sana)."
ALERT_00566,COMP_0418,GROUP_0070,level_shift_down,review,down,2026-05,,,C1,74.845369103,63.9210811833,open,"escalon a la baja en el nivel del score: el nivel cae 10,9 puntos: mediana de los 3 ultimos meses 63,9 frente a 74,8 de los 6 anteriores (vigilar)."
ALERT_00567,COMP_0422,GROUP_0018,regime_deteriorating,watch,down,2026-05,2026-06,1,L3,44.4204793358,40.9646665805,open,"deterioro confirmado dos meses seguidos: el score cae 3,5 puntos desde 2026-03: de 44,4 a 41,0 (vigilar)."
ALERT_00568,COMP_0434,GROUP_0134,regime_deteriorating,review,down,2026-05,,,L1,53.0308754031,45.5443919453,resolved,"deterioro confirmado dos meses seguidos: el score cae 7,5 puntos desde 2026-02: de 53,0 a 45,5 (vigilar)."
ALERT_00569,COMP_0453,GROUP_0023,regime_improving,review,up,2026-05,,,P1,78.2762441135,86.11570788,resolved,"mejora confirmada dos meses seguidos: el score sube 7,8 puntos desde 2026-02: de 78,3 a 86,1 (excepcionalmente solida)."
ALERT_00570,COMP_0506,GROUP_0217,regime_deteriorating,watch,down,2026-05,2026-07,2,L4,65.6159455692,61.795497322,open,"deterioro confirmado dos meses seguidos: el score cae 3,8 puntos desde 2026-02: de 65,6 a 61,8 (sana)."
ALERT_00571,COMP_0523,GROUP_0122,cap_NEGCASH,urgent,down,2026-05,2026-06,1,NEGCASH,45.7448126572,40,resolved,"caja agregada en negativo dos meses seguidos: el techo recorta 5,7 puntos, de 45,7 sin techo a 40,0 (vigilar)."
ALERT_00572,COMP_0553,GROUP_0217,level_shift_down,review,down,2026-05,,,L1,64.9544790616,56.7870188626,resolved,"escalon a la baja en el nivel del score: el nivel cae 8,2 puntos: mediana de los 3 ultimos meses 56,8 frente a 65,0 de los 6 anteriores (vigilar)."
ALERT_00573,COMP_0556,GROUP_0237,regime_deteriorating,watch,down,2026-05,,,D2,67.1953424734,62.5626702459,resolved,"deterioro confirmado dos meses seguidos: el score cae 4,6 puntos desde 2026-02: de 67,2 a 62,6 (sana)."
ALERT_00574,COMP_0579,GROUP_0132,level_shift_down,review,down,2026-05,,,L4,62.0645649483,52.5513874297,open,"escalon a la baja en el nivel del score: el nivel cae 9,5 puntos: mediana de los 3 ultimos meses 52,6 frente a 62,1 de los 6 anteriores (vigilar)."
ALERT_00575,COMP_0579,GROUP_0132,regime_deteriorating,review,down,2026-05,,,L4,57.832102027,52.5513874297,open,"deterioro confirmado dos meses seguidos: el score cae 5,3 puntos desde 2026-02: de 57,8 a 52,6 (vigilar)."
ALERT_00576,COMP_0582,GROUP_0159,cap_NEGCASH,urgent,down,2026-05,,,NEGCASH,41.3321281302,40,resolved,"caja agregada en negativo dos meses seguidos: el techo recorta 1,3 puntos, de 41,3 sin techo a 40,0 (vigilar)."
ALERT_00577,COMP_0600,GROUP_0113,regime_deteriorating,watch,down,2026-05,,,D2,80.2760699168,76.6136271533,resolved,"deterioro confirmado dos meses seguidos: el score cae 3,7 puntos desde 2026-02: de 80,3 a 76,6 (sana)."
ALERT_00578,COMP_0612,GROUP_0218,regime_deteriorating,watch,down,2026-05,,,L2,67.7949909135,65.710653369,resolved,"deterioro confirmado dos meses seguidos: el score cae 2,1 puntos desde 2026-02: de 67,8 a 65,7 (sana)."
ALERT_00579,COMP_0645,GROUP_0217,level_shift_down,review,down,2026-05,,,A1,48.8972870148,39.982842407,open,"escalon a la baja en el nivel del score: el nivel cae 8,9 puntos: mediana de los 3 ultimos meses 40,0 frente a 48,9 de los 6 anteriores (tension)."
ALERT_00580,COMP_0648,GROUP_0053,level_shift_down,review,down,2026-05,2026-06,1,L1,72.2084081608,61.5611172726,open,"escalon a la baja en el nivel del score: el nivel cae 10,6 puntos: mediana de los 3 ultimos meses 61,6 frente a 72,2 de los 6 anteriores (sana)."
ALERT_00581,COMP_0665,GROUP_0150,level_shift_up,watch,up,2026-05,,,P1,60.3915672511,71.1963860824,resolved,"escalon al alza en el nivel del score: el nivel sube 10,8 puntos: mediana de los 3 ultimos meses 71,2 frente a 60,4 de los 6 anteriores (sana)."
ALERT_00582,COMP_0665,GROUP_0150,regime_improving,review,up,2026-05,,,P1,57.8204223455,77.5412994896,resolved,"mejora confirmada dos meses seguidos: el score sube 19,7 puntos desde 2026-02: de 57,8 a 77,5 (sana)."
ALERT_00583,COMP_0713,GROUP_0023,level_shift_up,watch,up,2026-05,,,P1,64.9288637701,73.2269418217,resolved,"escalon al alza en el nivel del score: el nivel sube 8,3 puntos: mediana de los 3 ultimos meses 73,2 frente a 64,9 de los 6 anteriores (sana)."
ALERT_00584,COMP_0721,GROUP_0113,level_shift_down,review,down,2026-05,,,L1,61.7274345012,51.6526020948,resolved,"escalon a la baja en el nivel del score: el nivel cae 10,1 puntos: mediana de los 3 ultimos meses 51,7 frente a 61,7 de los 6 anteriores (vigilar)."
ALERT_00585,COMP_0721,GROUP_0113,regime_deteriorating,review,down,2026-05,,,L1,61.3485088909,50.6308927219,resolved,"deterioro confirmado dos meses seguidos: el score cae 10,7 puntos desde 2026-02: de 61,3 a 50,6 (vigilar)."
ALERT_00586,COMP_0751,GROUP_0142,regime_deteriorating,review,down,2026-05,,,L3,47.3943102172,38.2261732362,open,"deterioro confirmado dos meses seguidos: el score cae 9,2 puntos desde 2026-02: de 47,4 a 38,2 (tension)."
ALERT_00587,COMP_0764,GROUP_0022,level_shift_up,watch,up,2026-05,,,C3,50.8351048634,59.6390490972,resolved,"escalon al alza en el nivel del score: el nivel sube 8,8 puntos: mediana de los 3 ultimos meses 59,6 frente a 50,8 de los 6 anteriores (sana)."
ALERT_00588,COMP_0775,GROUP_0211,regime_deteriorating,review,down,2026-05,,,P1,72.7707956283,54.6429273632,resolved,"deterioro confirmado dos meses seguidos: el score cae 18,1 puntos desde 2026-02: de 72,8 a 54,6 (vigilar)."
ALERT_00589,COMP_0779,GROUP_0108,regime_deteriorating,review,down,2026-05,,,A2,91.0378170906,81.908692866,resolved,"deterioro confirmado dos meses seguidos: el score cae 9,1 puntos desde 2026-02: de 91,0 a 81,9 (excepcionalmente solida)."
ALERT_00590,COMP_0785,GROUP_0140,regime_improving,watch,up,2026-05,,,L2,75.3656205018,79.0624407787,resolved,"mejora confirmada dos meses seguidos: el score sube 3,7 puntos desde 2026-03: de 75,4 a 79,1 (sana)."
ALERT_00591,COMP_0809,GROUP_0250,regime_deteriorating,watch,down,2026-05,,,P1,57.8776061651,55.00704298,open,"deterioro confirmado dos meses seguidos: el score cae 2,9 puntos desde 2026-03: de 57,9 a 55,0 (vigilar)."
ALERT_00592,COMP_0817,GROUP_0070,regime_deteriorating,watch,down,2026-05,,,C1,62.7635927095,59.3104074281,resolved,"deterioro confirmado dos meses seguidos: el score cae 3,5 puntos desde 2026-02: de 62,8 a 59,3 (vigilar)."
ALERT_00593,COMP_0819,GROUP_0250,regime_deteriorating,review,down,2026-05,,,P1,31.1838841586,24.2179201191,resolved,"deterioro confirmado dos meses seguidos: el score cae 7,0 puntos desde 2026-02: de 31,2 a 24,2 (tension)."
ALERT_00594,COMP_0827,GROUP_0078,regime_improving,watch,up,2026-05,,,A4,60.1936527724,61.8567422999,resolved,"mejora confirmada dos meses seguidos: el score sube 1,7 puntos desde 2026-02: de 60,2 a 61,9 (sana)."
ALERT_00595,COMP_0832,GROUP_0014,level_shift_down,review,down,2026-05,,,C1,71.2611976436,54.8385227964,resolved,"escalon a la baja en el nivel del score: el nivel cae 16,4 puntos: mediana de los 3 ultimos meses 54,8 frente a 71,3 de los 6 anteriores (vigilar)."
ALERT_00596,COMP_0834,GROUP_0096,level_shift_down,review,down,2026-05,,,P1,69.3934843312,54.1896318325,resolved,"escalon a la baja en el nivel del score: el nivel cae 15,2 puntos: mediana de los 3 ultimos meses 54,2 frente a 69,4 de los 6 anteriores (vigilar)."
ALERT_00597,COMP_0835,GROUP_0250,cap_NEGCASH,urgent,down,2026-05,2026-06,1,NEGCASH,51.0706596264,40,resolved,"caja agregada en negativo dos meses seguidos: el techo recorta 11,1 puntos, de 51,1 sin techo a 40,0 (vigilar)."
ALERT_00598,COMP_0857,GROUP_0097,cap_NEGCASH,urgent,down,2026-05,2026-06,1,NEGCASH,60.3487011023,40,open,"caja agregada en negativo dos meses seguidos: el techo recorta 20,3 puntos, de 60,3 sin techo a 40,0 (vigilar)."
ALERT_00599,COMP_0863,GROUP_0142,regime_improving,review,up,2026-05,,,A2,58.3634021545,65.0095418414,resolved,"mejora confirmada dos meses seguidos: el score sube 6,6 puntos desde 2026-02: de 58,4 a 65,0 (sana)."
ALERT_00600,COMP_0864,GROUP_0218,regime_improving,watch,up,2026-05,,,L1,52.9199848234,56.2820088844,resolved,"mejora confirmada dos meses seguidos: el score sube 3,4 puntos desde 2026-03: de 52,9 a 56,3 (vigilar)."
ALERT_00601,COMP_0917,GROUP_0217,level_shift_up,watch,up,2026-05,,,C1,55.932938559,64.0707297329,resolved,"escalon al alza en el nivel del score: el nivel sube 8,1 puntos: mediana de los 3 ultimos meses 64,1 frente a 55,9 de los 6 anteriores (sana)."
ALERT_00602,COMP_0917,GROUP_0217,regime_improving,review,up,2026-05,,,C1,57.5321106098,64.7926012581,resolved,"mejora confirmada dos meses seguidos: el score sube 7,3 puntos desde 2026-02: de 57,5 a 64,8 (sana)."
ALERT_00603,COMP_0919,GROUP_0230,level_shift_down,review,down,2026-05,,,L1,48.180881986,38.8517114513,resolved,"escalon a la baja en el nivel del score: el nivel cae 9,3 puntos: mediana de los 3 ultimos meses 38,9 frente a 48,2 de los 6 anteriores (tension)."
ALERT_00604,COMP_0961,GROUP_0101,regime_deteriorating,review,down,2026-05,,,L3,53.4269080305,46.9606274604,open,"deterioro confirmado dos meses seguidos: el score cae 6,5 puntos desde 2026-03: de 53,4 a 47,0 (vigilar)."
ALERT_00605,COMP_0979,GROUP_0018,level_shift_down,review,down,2026-05,,,L1,48.9121860681,38.6937172053,open,"escalon a la baja en el nivel del score: el nivel cae 10,2 puntos: mediana de los 3 ultimos meses 38,7 frente a 48,9 de los 6 anteriores (tension)."
ALERT_00606,COMP_1039,GROUP_0146,level_shift_down,review,down,2026-05,,,D1,74.1080701416,40,resolved,"escalon a la baja en el nivel del score: el nivel cae 34,1 puntos: mediana de los 3 ultimos meses 40,0 frente a 74,1 de los 6 anteriores (vigilar)."
ALERT_00607,COMP_1090,GROUP_0070,level_shift_up,watch,up,2026-05,,,L3,67.9811925662,77.2829708134,resolved,"escalon al alza en el nivel del score: el nivel sube 9,3 puntos: mediana de los 3 ultimos meses 77,3 frente a 68,0 de los 6 anteriores (excepcionalmente solida)."
ALERT_00608,COMP_1100,GROUP_0070,regime_improving,watch,up,2026-05,,,A2,62.3788050387,65.6749512065,resolved,"mejora confirmada dos meses seguidos: el score sube 3,3 puntos desde 2026-02: de 62,4 a 65,7 (sana)."
ALERT_00609,COMP_1124,GROUP_0148,level_shift_up,watch,up,2026-05,,,L1,75.4785176591,84.9067249161,resolved,"escalon al alza en el nivel del score: el nivel sube 9,4 puntos: mediana de los 3 ultimos meses 84,9 frente a 75,5 de los 6 anteriores (excepcionalmente solida)."
ALERT_00610,COMP_1138,GROUP_0155,cap_NEGCASH,urgent,down,2026-05,2026-06,1,NEGCASH,88.1109085189,40,resolved,"caja agregada en negativo dos meses seguidos: el techo recorta 48,1 puntos, de 88,1 sin techo a 40,0 (vigilar)."
ALERT_00611,COMP_1159,GROUP_0235,regime_deteriorating,review,down,2026-05,,,P1,44.8586544858,39.0343485076,resolved,"deterioro confirmado dos meses seguidos: el score cae 5,8 puntos desde 2026-02: de 44,9 a 39,0 (tension)."
ALERT_00612,COMP_1178,GROUP_0159,regime_improving,watch,up,2026-05,,,A1,53.5909292616,58.1185910178,resolved,"mejora confirmada dos meses seguidos: el score sube 4,5 puntos desde 2026-02: de 53,6 a 58,1 (vigilar)."
ALERT_00613,COMP_1192,GROUP_0094,regime_improving,review,up,2026-05,,,P1,80.3798588291,85.7180685588,resolved,"mejora confirmada dos meses seguidos: el score sube 5,3 puntos desde 2026-02: de 80,4 a 85,7 (excepcionalmente solida)."
ALERT_00614,COMP_1194,GROUP_0230,level_shift_down,review,down,2026-05,,,A2,69.2527868896,59.9690375279,resolved,"escalon a la baja en el nivel del score: el nivel cae 9,3 puntos: mediana de los 3 ultimos meses 60,0 frente a 69,3 de los 6 anteriores (vigilar)."
ALERT_00615,COMP_1271,GROUP_0172,level_shift_up,watch,up,2026-05,,,L1,87.135837684,95.649937728,resolved,"escalon al alza en el nivel del score: el nivel sube 8,5 puntos: mediana de los 3 ultimos meses 95,6 frente a 87,1 de los 6 anteriores (excepcionalmente solida)."
ALERT_00616,COMP_0008,GROUP_0195,level_shift_up,watch,up,2026-06,,,L1,71.6181879023,80.4559114447,resolved,"escalon al alza en el nivel del score: el nivel sube 8,8 puntos: mediana de los 3 ultimos meses 80,5 frente a 71,6 de los 6 anteriores (excepcionalmente solida)."
ALERT_00617,COMP_0015,GROUP_0068,regime_improving,watch,up,2026-06,,,L2,70.0814767299,74.9860557284,resolved,"mejora confirmada dos meses seguidos: el score sube 4,9 puntos desde 2026-03: de 70,1 a 75,0 (sana)."
ALERT_00618,COMP_0050,GROUP_0230,level_shift_down,review,down,2026-06,,,L4,61.0898565234,52.9524321771,open,"escalon a la baja en el nivel del score: el nivel cae 8,1 puntos: mediana de los 3 ultimos meses 53,0 frente a 61,1 de los 6 anteriores (vigilar)."
